;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
ilstu;5.1976584e-23;2.155305e-05;3.6563947e-08;3.4796758e-06;4.693625e-26;5.3224754e-05;1.06987486e-07;9.091231e-19;5.588154e-07;9.317599e-05;2.5649111e-05;3.178031e-13;1.0861142e-17;5.263348e-05;7.239067e-24;0.00043231648
hostage;1.5356986e-15;2.8848677e-05;4.4382147e-09;6.941578e-05;8.315944e-12;8.1889575e-06;3.0632063e-06;1.1977376e-14;1.0332404e-05;5.4161592e-05;1.1565762e-05;1.2142881e-11;2.5548568e-11;1.17943255e-08;3.776202e-12;3.3977252e-05
magazine;1.8240492e-11;4.657245e-05;0.00015403947;0.0001577013;7.4149725e-08;5.3381576e-05;0.00018176212;3.5101286e-14;0.00011317238;4.3268672e-05;6.4881264e-05;1.1705176e-10;2.4969106e-08;1.3942706e-07;5.2711755e-11;0.000110295434
estate;2.293981e-13;2.6900081e-05;9.093027e-07;0.00012074928;1.7452253e-09;3.2040145e-05;5.6402896e-05;1.7090646e-12;4.1659292e-05;5.4878423e-05;6.810579e-05;2.0897924e-13;3.75998e-11;2.9871636e-08;7.1273215e-10;7.2920295e-05
humour;1.0351377e-11;3.6159083e-05;3.6646577e-06;4.1702206e-05;1.7895237e-10;5.070908e-06;1.0476049e-05;2.1652083e-12;3.670096e-05;5.7035428e-05;7.132554e-05;3.8349934e-10;1.8738944e-09;2.6419814e-08;7.944639e-15;2.224656e-05
appearance;1.0056079e-11;2.2058295e-05;4.34953e-07;0.00012377993;1.958039e-07;0.0004388941;0.00017640628;1.0166348e-10;0.00023810366;4.934809e-05;8.445951e-05;2.5504477e-08;2.2515722e-07;1.3726923e-09;4.75675e-13;6.427533e-05
team;2.631091e-13;3.7032773e-05;2.9970468e-07;0.00013788503;6.8192634e-08;0.0006476742;2.6038744e-05;1.1200513e-13;0.0001238618;4.8257152e-05;3.2562293e-05;4.1426326e-10;7.159028e-08;7.1128554e-08;1.1804425e-10;8.520394e-05
thereby;6.445614e-14;2.5992733e-05;3.7194898e-08;7.102063e-05;2.3981089e-05;6.9012117e-06;9.260719e-06;9.852688e-13;3.41246e-05;6.010329e-05;4.206586e-05;8.4623897e-10;8.447805e-09;4.6667377e-09;6.313e-06;2.5742822e-05
formal;2.9355023e-09;2.8103064e-05;3.6912888e-09;0.0002976911;1.1381502e-10;7.921893e-05;6.0654813e-05;3.5354085e-05;0.00012144895;5.3127995e-05;0.0002075101;0.0015925396;2.580072e-07;1.1361319e-08;1.308231e-11;0.00017273331
dominant;2.4895505e-10;5.9964237e-05;8.7764795e-10;7.070396e-05;1.7630513e-09;6.834996e-05;2.2600641e-05;7.381073e-08;0.00011248867;4.896773e-05;6.102339e-05;3.4890857e-06;1.3640556e-09;8.08037e-08;2.6728244e-12;8.996969e-05
qualifie;4.264676e-31;0.00014583489;8.5819703e-26;7.5190666e-11;2.4733089e-27;3.2629224e-13;7.588606e-15;2.8399855e-38;2.9909215e-12;5.8448346e-05;3.9086945e-12;1.4965916e-37;2.4443077e-28;8.632353e-13;0.0;2.5345188e-09
bowman;8.26328e-12;0.000241071;4.196667e-09;2.9944035e-06;6.8102707e-15;4.3296827e-06;1.0489521e-06;1.5606515e-15;6.1154797e-06;4.0461397e-05;8.631371e-06;5.37455e-14;1.6133763e-11;9.492236e-06;1.0322089e-15;8.866193e-06
ucar;1.0159193e-20;0.0003712267;1.16997704e-07;8.36456e-11;1.5528179e-29;6.043785e-17;1.2306395e-10;8.179533e-35;2.0904305e-12;0.0001415691;2.4539346e-11;1.2291013e-22;1.634032e-39;1.3163774e-19;0.0;1.593785e-13
serbia;6.1040745e-14;9.271615e-05;2.2506517e-11;4.5719307e-06;4.432819e-12;5.4812887e-07;1.105967e-07;1.1362745e-15;3.4531677e-06;3.82271e-05;6.969156e-06;1.5116485e-13;4.840509e-13;8.056493e-06;8.8681867e-13;0.00031420527
start;5.99113e-06;5.958774e-05;1.4015491e-06;0.00016542038;3.5296182e-08;0.0025559177;0.0002513298;6.3638015e-09;0.0007879986;4.0232055e-05;0.00018053445;1.3657912e-05;7.0020983e-06;2.7603846e-07;1.4225079e-08;0.00013128176
intensity;2.9145502e-11;2.3099848e-05;1.7524285e-07;0.00010731628;3.3061596e-07;0.00016221576;0.00025698706;7.0200165e-11;0.00052120193;4.1812003e-05;5.7679772e-05;2.1047175e-09;1.2572821e-08;1.5012239e-08;4.0239673e-11;2.8799512e-05
writer;7.4361545e-10;4.2694362e-05;0.0006759527;0.000110082074;9.10676e-10;7.464768e-05;9.960028e-05;1.5735607e-08;5.3967968e-05;5.9801037e-05;0.00019737263;9.8088785e-12;9.2417963e-07;7.312248e-08;8.3162296e-11;9.3259274e-05
wallet;8.197047e-13;2.5243864e-05;1.8536855e-07;0.00015757782;3.8371162e-10;1.6128597e-05;8.0224025e-05;5.596763e-10;5.6297864e-05;5.618026e-05;3.1669886e-05;4.3718215e-10;2.8388412e-08;7.921663e-08;1.4539194e-11;3.766578e-05
pedal;4.76701e-12;5.564735e-05;7.766952e-09;1.1822788e-05;1.0143565e-09;3.4192988e-05;4.4783656e-06;1.2718647e-13;8.9967594e-05;6.5008695e-05;1.028535e-05;7.1397743e-10;5.4597673e-09;4.7002253e-08;8.577119e-08;4.74455e-06
afew;6.639792e-13;0.00013697137;4.3681544e-10;2.9828232e-05;7.1896853e-09;3.732183e-05;7.8866833e-07;1.869564e-06;1.1237415e-05;6.265296e-05;1.79935e-05;5.7458543e-05;4.2683526e-10;4.8829606e-06;1.742933e-08;7.0991024e-05
sighted;1.3954776e-11;3.6709396e-05;5.9372688e-08;2.5423973e-05;9.0830643e-10;3.616959e-05;2.419313e-05;8.099304e-12;1.7870167e-05;4.7205947e-05;9.449468e-06;2.1872235e-10;7.83538e-11;1.3184257e-07;4.3062925e-13;6.357323e-05
crawford;5.447041e-14;0.0002672165;5.5066457e-10;5.3995777e-06;6.943594e-16;1.2588445e-06;1.0867298e-06;5.233284e-16;2.6728467e-06;5.673215e-05;9.31334e-06;9.056749e-14;3.788834e-11;9.979206e-05;9.790356e-15;1.3879525e-05
museum;7.930868e-15;2.6587331e-05;2.1777068e-07;0.00016470885;3.4302736e-09;4.0921776e-05;7.094161e-05;1.1805868e-13;0.000132204;4.812984e-05;4.7917456e-05;8.5326695e-13;2.5710953e-08;1.2473912e-06;9.8059755e-12;0.00023062639
understand;0.0076666134;2.1289194e-05;3.0684274e-05;0.00022942178;6.2707466e-07;0.00011232822;2.8427146e-05;2.316225e-06;0.000102491074;4.9530863e-05;0.00046471567;2.8896807e-06;0.00011672535;1.5084021e-08;1.7890578e-07;0.00023163614
virginity;5.3134973e-14;2.8323939e-05;2.4588385e-06;3.9607876e-05;2.6234446e-12;9.309198e-06;1.6409834e-06;1.5322162e-14;1.994475e-05;4.5744302e-05;0.00034851066;1.7699444e-09;2.3860705e-08;3.0162232e-07;1.1203056e-17;2.0710353e-05
mitigate;3.8987127e-05;3.8858958e-05;3.3695596e-08;0.00030526548;1.3288387e-07;6.459215e-05;0.00018486725;5.5076536e-05;0.000155179;5.5246583e-05;0.00013295421;0.0010884064;7.296249e-07;8.44126e-09;1.9347858e-08;7.8064586e-05
craig;9.380805e-09;0.00058087346;1.1287493e-08;1.8236633e-05;4.4865133e-14;1.7301323e-05;2.4755991e-05;1.0721774e-11;1.4602408e-05;4.554613e-05;0.00010368002;1.5172069e-12;1.7045184e-09;0.005709988;3.3945232e-11;2.7147309e-05
deport;2.4327816e-20;3.575851e-05;7.3285516e-17;1.4336602e-09;7.091807e-26;2.629726e-12;5.7949735e-11;5.3221744e-29;2.3495959e-11;0.00011401696;7.1820017e-10;1.5484242e-27;4.7644668e-27;4.4695736e-13;1.621511e-28;2.1331607e-08
indication;1.7598456e-10;3.5695968e-05;9.904924e-06;0.0007407528;3.364512e-08;0.00037211322;0.00038616167;3.1368122e-06;0.00045614428;3.9547995e-05;0.00028117967;7.472671e-08;1.895159e-05;2.2486725e-08;2.2644016e-09;0.0003180983
wittgenstein;4.6781836e-14;0.00014896959;1.3698839e-10;1.6188238e-06;1.177924e-14;1.0747159e-07;1.2501438e-07;3.0149595e-16;6.190916e-07;6.172596e-05;4.0005825e-06;2.8624149e-15;1.2784704e-12;1.3185843e-07;5.0245594e-17;5.260257e-06
incidentally;7.251724e-11;4.2621064e-05;3.5494548e-07;5.376922e-05;1.2458607e-05;2.0850975e-05;7.3206174e-06;6.745871e-11;3.291215e-05;6.604125e-05;2.6990274e-05;5.8096927e-09;2.8249687e-09;4.852401e-08;5.7074722e-08;2.20775e-05
squad;4.025254e-14;3.4031847e-05;4.1249834e-08;8.0952355e-05;2.1935167e-09;0.00031536687;1.0923871e-05;2.654854e-15;4.8559432e-05;4.3899097e-05;3.2587923e-05;4.664619e-11;1.6741929e-08;1.4204907e-07;7.660725e-12;0.00020836074
ordinary;1.7090812e-10;2.9025903e-05;1.8318501e-09;0.00018468412;7.558324e-11;3.6960508e-05;4.846359e-05;0.0007628385;0.00014733065;6.2593026e-05;0.00014804408;1.0000426e-05;4.64281e-05;1.5836031e-08;3.4056533e-10;0.00012689298
afterthe;6.138434e-18;6.563368e-05;8.619989e-13;2.5168317e-06;1.8545861e-12;1.4477359e-06;4.3625924e-08;1.2797085e-15;9.2633246e-07;7.1195325e-05;1.3406651e-06;3.699434e-10;5.76768e-15;2.4407198e-10;5.6480976e-18;2.6497307e-06
revisionism;8.456652e-13;2.9822793e-05;1.2661271e-05;1.6978134e-05;3.0362018e-10;4.8883044e-06;5.918435e-06;5.181943e-12;8.39287e-06;6.0326445e-05;4.4594177e-05;5.487756e-12;1.2366307e-05;9.130666e-08;1.0127387e-11;0.00017355663
netter;4.7493918e-17;0.0004648551;9.164918e-19;7.491936e-08;5.6976146e-14;9.766435e-10;2.8957104e-12;2.2855015e-32;3.129397e-08;6.104227e-05;7.689953e-10;6.263354e-23;3.907865e-23;2.1738902e-15;6.0184084e-24;2.596819e-07
territory;1.5025992e-14;1.4116804e-05;2.5637007e-07;0.00018188513;9.156308e-07;3.719757e-05;2.4848403e-05;1.7099181e-13;0.00012148272;5.566133e-05;4.1521693e-05;5.083953e-10;1.6622227e-08;1.3660068e-08;1.0103011e-09;0.00046006026
outward;2.3088509e-11;3.1025647e-05;7.9105805e-10;5.676313e-05;4.1624542e-08;3.4701407e-05;5.4912984e-05;2.6903359e-05;0.00021272006;4.5822173e-05;0.00010658056;8.036116e-07;1.837558e-06;6.6262057e-10;2.8081654e-10;6.260818e-05
fist;2.4333233e-10;4.3418502e-05;3.5400992e-06;0.00021072078;1.0279281e-08;0.0010532619;0.0003937577;1.597892e-05;0.00035515358;3.790499e-05;0.00015605577;2.045408e-06;0.0003299722;1.3521694e-06;7.8524835e-08;0.00020994355
investigate;7.378438e-07;3.1861073e-05;1.0065773e-06;0.00036034695;4.469886e-09;0.00014275599;9.733425e-05;8.058127e-13;0.00025486186;4.7658086e-05;9.726962e-05;6.679274e-07;2.1148257e-07;1.5801364e-08;3.1603191e-09;9.4399846e-05
variety;5.3395905e-09;3.1423177e-05;1.9619867e-07;0.0003059221;8.942824e-10;7.593241e-05;0.00018198484;7.45948e-08;0.00025585253;4.6950303e-05;0.00012437908;4.059314e-07;9.24459e-09;2.1530408e-08;1.56942e-10;7.369969e-05
month;1.0577668e-11;4.2660533e-05;2.3814668e-05;0.0008015186;2.6968614e-06;0.0051373933;0.00028944493;1.2046203e-06;0.00044609813;4.3817807e-05;0.00027275307;6.163673e-05;3.4524357e-05;2.3536419e-08;2.0917332e-06;0.00024782176
formulate;3.3570418e-06;2.3686413e-05;1.5459464e-07;0.00035946464;6.740109e-09;5.7889254e-05;3.169536e-05;1.320056e-08;9.125796e-05;5.0851922e-05;0.00021580022;8.493655e-08;1.48221755e-08;7.512188e-09;2.5469258e-09;7.255306e-05
nagle;2.6256051e-14;7.850177e-06;6.4943706e-06;1.25195525e-08;8.287853e-16;3.5896703e-09;1.1419662e-12;7.7e-44;2.3803327e-06;9.037522e-05;1.1821323e-06;1.321397e-23;1.8595119e-11;2.1862497e-10;8.1378236e-14;0.00037862785
update;2.0377386e-09;6.0785896e-05;0.00011588696;0.00018439886;9.460153e-12;0.00048655196;0.0010885206;3.5476767e-12;0.00027988217;3.838413e-05;5.313793e-05;2.846926e-10;4.1361835e-07;1.3726702e-07;1.9822393e-09;4.1303454e-05
louis;6.866823e-09;0.00019947143;5.598638e-09;1.8231876e-05;1.1003901e-11;3.1334966e-05;6.0589628e-06;1.2617168e-09;1.4855643e-05;5.6610523e-05;5.979001e-05;4.3127282e-10;1.2613623e-09;0.0007167597;2.0763595e-12;7.104179e-05
administer;8.1093644e-26;0.0007017038;7.1512543e-09;8.807064e-10;2.0965681e-13;1.0565807e-09;8.312149e-11;8.997184e-26;1.0674708e-08;4.640212e-05;1.983686e-07;1.6311215e-13;2.7476008e-28;4.2262786e-13;4.8623876e-13;7.573563e-09
rational;4.2725662e-12;2.597083e-05;3.273499e-07;0.00015919493;1.5483889e-12;1.8043027e-05;5.2170813e-05;2.2340505e-08;0.00010719636;5.631098e-05;0.00022731061;3.6997658e-10;1.0328804e-06;1.5659284e-08;8.7057146e-11;9.459356e-05
krehbiel;7.559312e-17;5.5205646e-06;0.00023298361;1.3967411e-05;1.00424264e-08;2.137339e-05;2.1060708e-07;0.0001548199;0.00020151112;4.2710042e-05;0.00014329766;1.6816223e-16;1.251306e-08;6.6900867e-09;5.0346574e-11;0.00031807006
creature;1.3893996e-09;4.2436444e-05;3.2605208e-06;9.5193805e-05;3.0388163e-09;0.00021524452;0.00010053407;1.0769129e-09;0.00017603606;3.9445695e-05;0.00025083113;7.234894e-11;2.4480474e-07;3.620671e-08;5.687785e-10;4.7398087e-05
aardvark;1.3991494e-12;0.00012068099;7.171993e-08;5.127894e-06;2.5326834e-14;1.6878212e-06;2.1456021e-06;1.6563146e-16;2.3364853e-06;4.926162e-05;5.1676207e-06;2.3868182e-13;1.0423427e-13;9.19601e-07;2.3676917e-17;9.698558e-06
preach;8.717537e-07;2.9681745e-05;7.8312105e-08;4.9745995e-05;4.175106e-11;0.000213155;1.9295803e-05;2.9618324e-12;0.00010956199;5.7562356e-05;0.0010002683;1.0303901e-07;7.0209474e-08;1.3148923e-07;1.1953448e-05;0.00017115063
veal;1.1287765e-10;4.1838717e-05;5.3540075e-06;3.3802557e-05;8.01997e-09;0.00010364506;8.844986e-06;8.3223775e-09;2.0092335e-05;5.606914e-05;2.7010554e-05;1.58904e-08;3.941145e-08;6.339038e-07;5.7655893e-13;8.313064e-05
diego;2.099755e-12;0.00033163643;7.247084e-09;9.390463e-06;3.8750887e-14;4.9791774e-06;3.9528754e-06;1.3346492e-11;7.87689e-06;5.1643856e-05;1.0260549e-05;4.2398046e-10;1.9377275e-12;0.00032853603;2.0347928e-13;2.0848158e-05
vilayet;1.3571273e-15;7.464307e-05;4.1275627e-09;5.25775e-06;1.1585148e-10;1.7312585e-07;5.7572272e-08;3.2382814e-17;4.4340624e-07;5.553175e-05;1.5701124e-06;8.539222e-15;1.1211921e-13;5.8873266e-09;9.074326e-15;8.7930275e-05
thefollowing;6.374638e-26;1.12116e-05;8.032358e-12;2.8449026e-07;1.9639774e-12;2.0559037e-08;8.70515e-08;4.661811e-31;1.06070015e-08;0.00021485896;1.5313738e-08;7.9032023e-22;1.2918078e-15;2.1042916e-15;2.4305007e-14;2.1952848e-09
veil;4.160034e-12;2.4669485e-05;1.83284e-08;3.9210285e-05;6.3977584e-10;4.669197e-06;4.7813355e-06;1.8859445e-15;3.8633498e-05;4.686133e-05;9.367763e-05;7.7993626e-08;1.3653936e-09;2.3993445e-08;5.6896106e-13;8.086111e-05
reliable;5.463505e-09;5.4887547e-05;2.340846e-05;0.000119326294;3.1205175e-10;2.9295496e-05;1.4369211e-05;3.2282844e-06;0.000115131006;4.886412e-05;0.00011321053;5.673524e-08;5.8164587e-06;3.0083363e-08;5.5808196e-13;5.50177e-05
marlin;1.5939871e-25;3.8856233e-06;2.0668256e-20;2.0691155e-08;1.04550335e-14;4.4148504e-08;1.0043296e-08;2.7854276e-15;1.4558196e-08;0.00041072498;1.1725851e-06;1.1526378e-15;6.4564995e-27;5.3630047e-14;2.2213891e-19;6.896768e-07
corp;7.356697e-15;7.254236e-05;4.1534687e-08;0.0001564619;2.2498095e-12;4.036241e-05;0.00013559053;9.00792e-14;5.384097e-05;5.3423053e-05;3.2955177e-05;3.791757e-12;3.1176517e-10;0.0005900247;2.0765507e-11;0.00016999309
oven;4.922764e-11;4.270086e-05;3.7031698e-06;1.8876795e-05;1.884456e-09;2.175e-05;3.0014573e-05;3.9878718e-15;0.00015904146;5.806298e-05;3.735871e-05;3.3688135e-08;3.0025657e-10;8.0154894e-07;9.965462e-10;5.7626665e-05
scripture;2.1804255e-11;3.3173037e-05;1.0641117e-05;4.210822e-05;6.1849005e-11;6.9712396e-06;1.2196341e-05;1.1214826e-11;1.38438845e-05;4.080607e-05;0.0026583364;8.462756e-11;9.79134e-07;2.3283974e-07;2.8177356e-11;3.205482e-05
distinction;7.4052105e-11;3.292846e-05;5.7377637e-08;0.00012485668;9.583683e-09;9.155093e-05;2.876092e-05;1.8798183e-07;8.08246e-05;4.8875514e-05;0.00013319915;7.2709696e-08;7.6882325e-06;4.2143977e-09;1.3517941e-11;6.817212e-05
concussion;6.367407e-15;4.3203207e-05;6.2035227e-10;7.973494e-06;1.8973449e-10;4.9634542e-05;2.8931468e-06;5.36716e-18;1.7819462e-05;5.111189e-05;1.46881e-06;2.0510332e-14;4.337228e-08;2.1336858e-08;4.5152545e-13;3.6739798e-06
greig;1.7851406e-13;2.3427854e-05;2.339275e-16;0.000190446;1.8349537e-07;0.00041056582;0.00067390775;3.3043317e-09;0.00011587757;7.772016e-05;1.620199e-05;0.0014600256;1.084638e-06;6.482816e-10;8.029119e-05;1.7802578e-05
oppression;2.5282587e-10;2.7484566e-05;2.1512307e-08;5.6742996e-05;9.7163e-08;8.8147035e-06;2.0711546e-05;1.654546e-09;3.1093838e-05;4.0144383e-05;0.00016607046;1.2646473e-09;9.591387e-09;2.0542703e-09;2.3162352e-09;0.0004580215
brook;3.4297573e-13;9.7362434e-05;4.279584e-06;0.0004688321;0.0003255404;0.00011779443;1.30312155e-05;9.5239425e-09;0.00043157436;4.1471645e-05;7.885635e-06;0.00017149896;9.5044214e-07;1.292562e-06;6.4068345e-08;9.425892e-07
uiuc;4.0209213e-35;8.007043e-07;9.048727e-24;7.6068545e-07;1.5710584e-26;3.605965e-09;2.4957e-13;9.415827e-38;3.9975163e-08;0.008262923;4.519669e-08;6.9484314e-19;7.753481e-37;5.37625e-13;1e-45;1.4208824e-05
embed;7.4336945e-08;6.458321e-05;5.925927e-08;6.214043e-05;3.130019e-10;5.5316967e-05;0.0010721978;1.21733e-11;7.447367e-05;4.7428188e-05;5.741182e-05;1.3988722e-07;1.1124322e-07;3.9707352e-08;6.557321e-07;3.9839542e-05
attention;5.447769e-10;2.0194042e-05;7.336718e-06;0.0004739423;2.4492886e-07;0.00043214447;7.186052e-05;1.1906848e-08;0.00033012163;5.732444e-05;0.00015638622;9.996526e-08;5.5554524e-06;2.2992943e-07;1.3220637e-13;0.00013008912
mourn;1.4751552e-30;7.742954e-05;3.1319922e-16;2.2326201e-08;1.0398732e-33;1.2797582e-07;5.8276504e-07;4.559428e-34;3.590714e-07;0.00041629674;4.364173e-09;7.841021e-27;5.143684e-27;8.97981e-12;1.2313784e-16;3.984427e-09
utkvx;1.5638842e-25;6.7882447e-06;1.7577003e-15;1.8157601e-06;6.7631603e-09;3.6067924e-08;1.8781703e-13;7.152997e-16;1.0316359e-06;0.00022541583;1.3271136e-05;3.39397e-06;1.5950692e-19;2.5651688e-12;1.1803251e-18;4.4650562e-08
quote;5.7302036e-06;4.5850946e-05;0.0077343793;0.00014354945;2.244284e-09;9.6620344e-05;9.1564645e-05;8.2720594e-11;7.225812e-05;5.4212003e-05;0.00045975996;1.5944372e-09;4.7888825e-05;3.7607325e-08;1.4942705e-09;0.0001431671
documentation;1.7175688e-09;4.6541958e-05;2.3218763e-05;0.00016466659;3.186273e-10;3.368296e-05;0.0006478411;3.157684e-10;0.00011915893;3.977659e-05;9.811313e-05;1.058751e-08;1.3087825e-06;2.0092772e-08;6.71124e-13;8.1059836e-05
worldwar;5.9063637e-13;1.4991724e-05;1.3222325e-18;0.0001195022;1.9366043e-11;5.3997068e-05;1.6028559e-11;3.3451895e-05;3.369704e-05;0.00019195955;2.3370112e-05;2.2022823e-05;2.0224513e-25;7.662614e-10;5.795404e-16;2.0628293e-05
definite;5.107737e-07;3.2226224e-05;6.539563e-07;0.00010013657;1.6724804e-09;4.086601e-05;4.54453e-06;0.0010354824;0.000111080946;5.0304196e-05;0.00018374315;7.0364467e-06;0.00016269386;2.3015813e-08;9.7975114e-11;0.00013461166
successor;6.1829287e-12;3.0817795e-05;1.5486971e-07;9.0327565e-05;4.4785797e-10;3.004504e-05;0.00015602402;3.588698e-10;8.671139e-05;4.3210737e-05;0.00012303075;2.054247e-07;1.1787908e-09;9.335505e-10;2.0556126e-12;4.834173e-05
alas;1.396237e-10;5.116726e-05;2.0416198e-06;1.5758997e-05;4.880943e-07;5.3379563e-06;4.50666e-06;7.8929224e-11;1.68011e-05;6.0049202e-05;2.4001962e-05;1.1003658e-09;2.0700472e-08;6.464055e-08;4.7207637e-11;1.1690101e-05
oscs;1.1704049e-35;3.5811658e-07;1.0658013e-13;1.06849306e-07;1.0799328e-10;6.349907e-08;1.9178578e-12;8.493513e-25;1.0489487e-06;0.0006581892;1.2327926e-07;1.1152906e-15;4.4082834e-17;5.109644e-13;1.4127813e-05;8.11919e-09
occasional;4.374459e-10;6.015979e-05;5.147506e-09;5.7494242e-05;1.6625942e-10;7.680645e-05;2.099067e-05;6.213999e-06;9.962466e-05;5.1223564e-05;4.1479463e-05;8.8804976e-05;1.4616941e-09;2.679491e-07;8.0333226e-11;2.9388153e-05
mediot;4.4068e-41;5.73838e-06;2.769474e-37;2.846818e-13;4.7979492e-35;8.110448e-21;2.0956485e-22;0.0;4.486615e-17;0.00054550584;2.7663606e-16;0.0;2.1268367e-36;1.9550411e-10;0.0;9.123636e-13
constraint;1.9614081e-10;2.703166e-05;3.1350562e-06;0.00015581476;3.1495555e-09;1.5191036e-05;0.00015654835;1.4573946e-08;0.000118181866;4.2353997e-05;5.9946622e-05;1.9899934e-10;4.635642e-09;5.410135e-09;4.0947253e-07;3.6767455e-05
wesleyan;5.3912e-16;0.00013390061;5.950337e-13;1.3785149e-06;4.670252e-16;1.9603404e-07;7.645103e-08;1.6867465e-18;6.540358e-07;5.762143e-05;2.2721013e-06;8.094598e-16;1.418335e-15;1.2754259e-07;1.0865253e-17;3.0001138e-06
england;1.8689776e-10;0.00012370315;1.5941456e-09;4.0378905e-05;4.0719775e-11;4.9288643e-05;3.28583e-06;1.2797324e-12;3.4809564e-05;5.150614e-05;0.00012351111;1.8267339e-10;9.535439e-10;0.00046093462;1.5848949e-09;0.00017617967
disconnect;1.2752013e-09;4.3263844e-05;1.3246917e-06;0.00021122328;1.7418184e-07;8.747821e-05;0.00018107146;1.295985e-10;0.0002323921;3.4335066e-05;7.445246e-05;9.4174004e-07;0.0008054149;1.4938482e-07;8.499758e-09;9.542611e-05
enhanced;1.9156988e-13;3.908042e-05;5.63061e-11;2.9627185e-05;5.1495704e-12;4.167635e-06;5.0356975e-05;1.519488e-12;3.697811e-05;5.5754863e-05;4.326585e-06;5.0865503e-07;3.7644307e-10;3.298168e-08;8.0944594e-15;9.502303e-06
asleep;1.859263e-11;3.2907912e-05;1.0584312e-06;5.9291284e-05;3.272989e-06;0.00014362409;1.3143821e-05;1.1656876e-08;9.376872e-05;5.0563587e-05;7.834112e-05;1.0432611e-05;1.5039863e-08;2.8723437e-06;1.0593839e-06;3.9251845e-05
presumption;9.530444e-12;3.509712e-05;6.639721e-07;0.00014669668;1.3500062e-08;3.6680223e-05;2.6112999e-05;1.4813797e-07;6.662426e-05;5.609064e-05;0.00017383763;1.9368175e-08;2.6665637e-05;1.11447065e-08;3.8476344e-08;1.8300412e-05
cleveland;1.4179459e-10;0.00015353995;5.5643298e-08;3.2992953e-05;1.0382507e-13;6.0061346e-05;2.3756427e-06;4.9774794e-12;1.2368202e-05;5.1136198e-05;3.42149e-05;4.003992e-12;3.9239065e-09;0.0092798285;3.3129558e-11;3.0479197e-05
heck;9.959842e-07;5.3706863e-05;2.1882129e-06;7.3292016e-05;3.5384977e-07;0.00014038444;1.6643417e-05;1.7696811e-08;8.551001e-05;4.8913025e-05;0.00010470816;2.3435741e-06;9.796688e-06;1.23254e-06;9.259518e-07;4.837046e-05
frozen;2.5047117e-13;4.127309e-05;8.249873e-09;2.2863558e-05;1.5593922e-10;2.8250637e-05;1.4828394e-05;7.469313e-13;3.3248354e-05;4.1243475e-05;1.27689245e-05;1.8564062e-07;1.253849e-10;1.981914e-08;4.2407367e-12;6.4302796e-05
stuart;5.0938337e-11;0.0003534858;4.109897e-08;4.242405e-05;1.4197261e-14;1.0580278e-05;2.9506717e-05;2.748756e-09;8.6053005e-06;3.5512046e-05;0.00019722388;1.5178654e-10;9.916238e-09;0.0031742523;1.7543939e-11;2.081496e-05
fuse;5.379358e-12;6.446512e-05;1.944082e-09;3.0123681e-05;3.7737134e-08;5.208878e-05;1.4196606e-05;1.4265878e-13;0.00017320881;4.7934613e-05;2.8342012e-05;9.407289e-08;6.9529795e-09;9.615578e-09;6.215327e-10;2.8171049e-05
dense;1.6200657e-09;3.5964804e-05;8.0188265e-08;1.9695788e-05;1.1009123e-08;1.110877e-05;3.7579969e-06;1.8244085e-08;6.3939224e-05;4.571347e-05;1.841641e-05;3.2025678e-08;5.977551e-09;2.7900376e-07;7.4830756e-13;1.5618167e-05
robinson;1.856614e-09;0.00027124127;5.742212e-07;1.5146538e-05;7.831173e-12;4.605937e-06;9.777146e-06;7.746877e-11;1.2526777e-05;4.352693e-05;3.6681642e-05;3.1734913e-11;5.4291305e-10;0.00017009539;3.6593417e-09;3.9743707e-05
default;4.0205313e-12;7.4300144e-05;1.9228084e-08;0.00014112433;5.7270407e-11;0.00010757501;0.0031706425;1.2795837e-08;0.00014883501;4.1010986e-05;0.00012568575;7.496211e-08;5.1447563e-07;7.276665e-08;1.340963e-10;8.592701e-05
pertinent;1.2745756e-10;3.6480615e-05;1.9036233e-06;0.00015099924;4.1775357e-11;1.5175919e-05;1.0323474e-05;1.8384249e-06;6.2235486e-05;4.5254437e-05;0.00010586416;1.0321401e-08;0.00010448834;6.020791e-08;3.7161985e-11;4.9914877e-05
prabhakar;5.2165994e-15;0.0002091887;7.807805e-11;9.723819e-07;1.9268807e-15;8.812215e-08;1.2416697e-07;1.0861122e-18;4.2615417e-07;6.1000806e-05;5.5865496e-07;3.7574368e-16;1.0591278e-15;3.0367795e-07;2.2381881e-19;3.2887833e-06
pose;4.279363e-07;3.1084495e-05;2.6611787e-07;0.00018805014;3.6495663e-08;0.00015047025;4.3634227e-05;6.733419e-10;9.218503e-05;5.165698e-05;0.00012953831;5.130257e-08;8.3732324e-08;5.7358108e-08;1.1752714e-09;6.765173e-05
mightbe;1.9217143e-14;8.633979e-05;9.526188e-12;1.6620263e-06;9.4501704e-14;1.501979e-07;3.8441662e-08;8.170849e-16;6.4336376e-07;6.98346e-05;1.2559025e-06;5.778844e-14;3.020014e-14;1.5126337e-09;8.0759456e-17;1.5655731e-06
